MontoCredito;IngresoNeto;CoefCreditoAvaluo;MontoCuota;GradoAcademico;BuenPagador
17642;2;12;Medio;Bachiller;Si
27710;1;12;Medio;Bachiller;Si
14981;2;12;Medio;Bachiller;Si
10671;2;12;Medio;Bachiller;Si
16118;2;12;Medio;Bachiller;Si
10226;2;12;Medio;Bachiller;Si
132585;1;12;Medio;Bachiller;Si
18927;2;12;Medio;Bachiller;Si
18102;2;12;Medio;Bachiller;Si
34217;2;12;Medio;Bachiller;Si
164639;1;12;Medio;Bachiller;Si
11251;2;12;Medio;Bachiller;Si
13358;2;12;Medio;Bachiller;Si
14732;2;12;Medio;Bachiller;Si
24494;1;12;Medio;Bachiller;Si
15777;2;12;Medio;Bachiller;Si
38490;2;12;Medio;Bachiller;Si
17142;2;12;Medio;Bachiller;Si
13681;2;12;Medio;Bachiller;Si
14316;1;12;Medio;Bachiller;Si
11423;2;12;Medio;Bachiller;Si
18584;2;12;Medio;Bachiller;Si
20636;2;12;Medio;Bachiller;Si
10032;2;12;Medio;Bachiller;Si
10836;1;12;Medio;Bachiller;Si
14466;2;12;Medio;Bachiller;Si
17772;2;12;Medio;Bachiller;Si
25620;2;12;Medio;Bachiller;Si
14554;1;12;Medio;Bachiller;Si
15339;2;12;Medio;Bachiller;Si
14709;2;12;Medio;Bachiller;Si
262070;2;12;Medio;Bachiller;Si
221672;1;12;Medio;Bachiller;Si
15692;2;12;Medio;Bachiller;Si
112642;2;12;Medio;Bachiller;Si
29170;2;12;Medio;Bachiller;Si
12606;1;12;Medio;Bachiller;Si
15125;1;12;Medio;Bachiller;Si
12303;1;12;Medio;Bachiller;Si
19600;2;12;Medio;Bachiller;Si
137281;2;12;Medio;Bachiller;Si
263059;2;12;Medio;Bachiller;Si
16330;2;12;Medio;Bachiller;Si
12951;2;12;Medio;Bachiller;Si
19325;2;11;Medio;Bachiller;Si
13279;2;12;Medio;Licenciatura;Si
119917;2;3;Medio;Licenciatura;Si
48761;2;11;Medio;Licenciatura;Si
19497;2;1;Medio;Licenciatura;Si
71882;1;4;Medio;Licenciatura;Si
12178;2;7;Medio;Licenciatura;Si
11530;2;7;Medio;Licenciatura;Si
11909;1;11;Medio;Licenciatura;Si
14286;1;11;Medio;Licenciatura;Si
12613;1;11;Medio;Licenciatura;Si
34630;1;11;Medio;Licenciatura;Si
19127;1;11;Medio;Licenciatura;Si
19341;2;11;Medio;Licenciatura;Si
24033;2;11;Medio;Licenciatura;Si
36304;1;12;Medio;Licenciatura;Si
94399;2;11;Medio;Licenciatura;Si
19557;2;11;Medio;Licenciatura;Si
10089;1;11;Medio;Licenciatura;Si
34962;2;11;Medio;Licenciatura;Si
12075;2;12;Medio;Licenciatura;Si
12742;2;11;Medio;Licenciatura;Si
39362;2;11;Medio;Licenciatura;Si
17964;1;12;Medio;Licenciatura;Si
12617;2;5;Medio;Licenciatura;Si
11618;1;1;Medio;Licenciatura;Si
141245;1;11;Medio;Licenciatura;Si
46045;2;11;Medio;Licenciatura;Si
10141;1;11;Medio;Licenciatura;Si
19191;2;7;Medio;Licenciatura;Si
44959;1;11;Medio;Licenciatura;Si
23760;2;5;Medio;Licenciatura;Si
19076;1;11;Medio;Licenciatura;Si
17035;1;11;Medio;Licenciatura;Si
13884;2;11;Medio;Licenciatura;Si
17582;1;11;Medio;Licenciatura;Si
31033;2;11;Medio;Licenciatura;Si
82679;1;11;Medio;Licenciatura;Si
30919;1;9;Medio;Licenciatura;Si
18407;1;11;Medio;Licenciatura;Si
85977;1;11;Medio;Licenciatura;Si
15291;2;11;Medio;Licenciatura;Si
13361;2;11;Medio;Licenciatura;Si
14097;2;11;Medio;Licenciatura;Si
41665;2;7;Medio;Licenciatura;Si
14662;1;10;Medio;Licenciatura;Si
10912;2;7;Medio;Licenciatura;Si
12845;1;10;Medio;Licenciatura;Si
15538;1;10;Medio;Licenciatura;Si
18246;1;7;Medio;Licenciatura;Si
88330;1;11;Medio;Licenciatura;Si
11500;1;7;Medio;Licenciatura;Si
99552;1;4;Medio;Licenciatura;Si
76424;2;11;Medio;Licenciatura;Si
19577;2;6;Medio;Licenciatura;Si
167476;2;8;Medio;Licenciatura;Si
10295;2;12;Medio;Licenciatura;Si
12889;2;11;Medio;Licenciatura;Si
29420;2;12;Medio;Licenciatura;Si
22184;2;12;Medio;Licenciatura;Si
18382;1;11;Medio;Licenciatura;Si
12175;2;11;Medio;Licenciatura;Si
102804;2;11;Medio;Licenciatura;Si
36780;1;11;Medio;Licenciatura;Si
12694;2;11;Medio;Licenciatura;Si
49520;1;7;Medio;Licenciatura;Si
14799;2;7;Medio;Licenciatura;Si
23051;2;11;Medio;Licenciatura;Si
19526;1;11;Medio;Licenciatura;Si
45711;2;5;Medio;Licenciatura;Si
19237;2;7;Medio;Licenciatura;Si
39026;1;4;Medio;Licenciatura;Si
19429;1;11;Medio;Licenciatura;Si
18622;1;12;Medio;Licenciatura;Si
42494;1;10;Medio;Licenciatura;Si
23893;1;11;Medio;Licenciatura;Si
145675;1;12;Medio;Licenciatura;Si
12223;2;11;Medio;Licenciatura;Si
11278;2;11;Medio;Licenciatura;Si
14628;1;10;Medio;Licenciatura;Si
20210;1;11;Medio;Licenciatura;Si
13982;2;11;Medio;Licenciatura;Si
16651;2;11;Medio;Licenciatura;Si
187836;1;1;Medio;Licenciatura;Si
10249;1;4;Medio;Licenciatura;Si
19459;2;6;Medio;Licenciatura;Si
55386;1;4;Medio;Licenciatura;Si
11429;1;11;Medio;Licenciatura;Si
10766;2;11;Medio;Licenciatura;Si
12685;2;6;Medio;Licenciatura;Si
12385;1;11;Medio;Licenciatura;Si
22491;2;5;Medio;Licenciatura;Si
17035;1;11;Medio;Licenciatura;Si
183897;1;1;Medio;Licenciatura;Si
13280;1;11;Medio;Licenciatura;Si
48634;1;11;Medio;Licenciatura;Si
149158;2;3;Medio;Licenciatura;Si
18463;2;12;Medio;Bachiller;Si
13765;2;12;Medio;Bachiller;Si
19609;2;12;Medio;Bachiller;Si
10772;2;12;Medio;Bachiller;Si
46670;2;12;Medio;Bachiller;Si
14843;1;12;Medio;Bachiller;Si
17948;2;12;Medio;Bachiller;Si
12378;1;12;Medio;Bachiller;Si
96221;2;12;Medio;Bachiller;Si
11631;2;12;Medio;Bachiller;Si
13230;2;12;Medio;Bachiller;Si
35578;2;12;Medio;Bachiller;Si
34777;1;12;Medio;Bachiller;Si
126131;1;12;Medio;Bachiller;Si
17701;1;12;Medio;Bachiller;Si
59033;2;12;Medio;Bachiller;Si
27267;2;12;Medio;Bachiller;Si
13403;2;12;Medio;Bachiller;Si
49931;2;12;Medio;Bachiller;Si
27091;1;12;Medio;Bachiller;Si
21633;1;12;Medio;Bachiller;Si
33318;2;12;Medio;Bachiller;Si
19403;2;12;Medio;Bachiller;Si
10145;2;12;Medio;Bachiller;Si
14494;2;12;Medio;Bachiller;Si
278412;1;12;Medio;Bachiller;Si
16344;1;12;Medio;Bachiller;Si
11717;2;12;Medio;Bachiller;Si
30853;2;12;Medio;Bachiller;Si
25890;2;12;Medio;Bachiller;Si
142337;1;12;Medio;Bachiller;Si
14877;2;12;Medio;Bachiller;Si
97380;1;12;Medio;Bachiller;Si
160721;1;12;Medio;Bachiller;Si
36288;2;12;Medio;Bachiller;Si
19628;1;12;Medio;Bachiller;Si
49313;1;12;Medio;Bachiller;Si
12610;1;12;Medio;Bachiller;Si
65889;1;12;Medio;Licenciatura;Si
18138;2;6;Medio;Licenciatura;Si
10055;1;11;Medio;Licenciatura;Si
68840;2;3;Medio;Licenciatura;Si
254140;1;12;Medio;Licenciatura;Si
101792;2;11;Medio;Licenciatura;Si
13947;2;1;Medio;Licenciatura;Si
40475;1;11;Medio;Licenciatura;Si
16659;2;4;Medio;Licenciatura;Si
48845;2;11;Medio;Licenciatura;Si
86931;2;11;Medio;Licenciatura;Si
24647;2;11;Medio;Licenciatura;Si
145119;1;3;Medio;Licenciatura;Si
39683;2;11;Medio;Licenciatura;Si
45862;2;11;Medio;Licenciatura;Si
14835;1;11;Medio;Licenciatura;Si
21521;2;11;Medio;Licenciatura;Si
11352;1;11;Medio;Licenciatura;Si
15984;2;11;Medio;Licenciatura;Si
22715;2;12;Medio;Licenciatura;Si
10958;2;6;Medio;Licenciatura;Si
16117;1;11;Medio;Licenciatura;Si
41307;1;11;Medio;Licenciatura;Si
27958;1;11;Medio;Licenciatura;Si
13650;1;11;Medio;Licenciatura;Si
19128;1;11;Medio;Licenciatura;Si
13826;1;7;Medio;Licenciatura;Si
15130;2;11;Medio;Licenciatura;Si
15351;2;6;Medio;Licenciatura;Si
19556;1;11;Medio;Licenciatura;Si
23471;2;11;Medio;Licenciatura;Si
17445;1;11;Medio;Licenciatura;Si
11337;2;11;Medio;Licenciatura;Si
128242;1;11;Medio;Licenciatura;Si
18439;1;11;Medio;Licenciatura;Si
36435;1;11;Medio;Licenciatura;Si
16722;2;6;Medio;Licenciatura;Si
14149;2;11;Medio;Licenciatura;Si
13511;2;5;Medio;Licenciatura;Si
39720;2;6;Medio;Licenciatura;Si
10007;2;7;Medio;Licenciatura;Si
10159;1;5;Medio;Licenciatura;Si
16010;2;11;Medio;Licenciatura;Si
17573;1;11;Medio;Licenciatura;Si
18517;1;11;Medio;Licenciatura;Si
17147;2;6;Medio;Licenciatura;Si
19554;2;12;Medio;Licenciatura;Si
15423;1;11;Medio;Licenciatura;Si
18440;2;11;Medio;Licenciatura;Si
10098;2;11;Medio;Licenciatura;Si
11120;2;6;Medio;Licenciatura;Si
14137;1;11;Medio;Licenciatura;Si
25464;1;11;Medio;Licenciatura;Si
11687;2;7;Medio;Licenciatura;Si
11639;1;11;Medio;Licenciatura;Si
11330;1;9;Medio;Licenciatura;Si
12867;1;10;Medio;Licenciatura;Si
15099;2;6;Medio;Licenciatura;Si
13328;2;11;Medio;Licenciatura;Si
12917;2;5;Medio;Licenciatura;Si
43512;2;12;Medio;Bachiller;Si
113875;2;12;Medio;Bachiller;Si
116750;1;4;Medio;Licenciatura;Si
15287;1;12;Medio;Bachiller;Si
34676;2;12;Medio;Bachiller;Si
15333;2;12;Medio;Bachiller;Si
146935;1;12;Medio;Bachiller;Si
44415;2;12;Medio;Bachiller;Si
18639;2;12;Medio;Bachiller;Si
12092;2;12;Medio;Bachiller;Si
25057;2;12;Medio;Bachiller;Si
19039;2;12;Medio;Bachiller;Si
26357;2;12;Medio;Bachiller;Si
21438;1;12;Medio;Bachiller;Si
19770;2;12;Medio;Bachiller;Si
21441;2;12;Medio;Bachiller;Si
40834;1;11;Medio;Licenciatura;Si
23379;1;11;Medio;Licenciatura;Si
17328;1;1;Medio;Licenciatura;Si
31064;2;11;Medio;Licenciatura;Si
17349;1;11;Medio;Licenciatura;Si
14569;2;11;Medio;Licenciatura;Si
14417;1;12;Medio;Licenciatura;Si
11809;1;12;Medio;Licenciatura;Si
19081;1;10;Medio;Licenciatura;Si
34764;2;11;Medio;Licenciatura;Si
37194;2;11;Medio;Licenciatura;Si
16145;1;11;Medio;Licenciatura;Si
10065;2;7;Medio;Licenciatura;Si
28313;1;11;Medio;Licenciatura;Si
134592;2;12;Medio;Licenciatura;Si
142637;1;1;Medio;Licenciatura;Si
17988;2;6;Medio;Licenciatura;Si
15553;1;11;Medio;Licenciatura;Si
46179;1;11;Medio;Licenciatura;Si
27928;2;11;Medio;Licenciatura;Si
10607;1;11;Medio;Licenciatura;Si
14831;2;11;Medio;Licenciatura;Si
10505;1;11;Medio;Licenciatura;Si
18052;1;7;Medio;Licenciatura;Si
32538;1;11;Medio;Licenciatura;Si
25539;1;11;Medio;Licenciatura;Si
46732;1;11;Medio;Licenciatura;Si
134600;2;11;Medio;Licenciatura;Si
14199;1;11;Medio;Licenciatura;Si
29618;2;5;Medio;Licenciatura;Si
18281;2;12;Medio;Licenciatura;Si
14314;1;11;Medio;Licenciatura;Si
16047;1;11;Medio;Licenciatura;Si
24858;1;11;Medio;Licenciatura;Si
11123;1;11;Medio;Licenciatura;Si
13828;2;5;Medio;Licenciatura;Si
15654;1;11;Medio;Licenciatura;Si
15395;2;11;Medio;Licenciatura;Si
17271;2;11;Medio;Licenciatura;Si
11897;2;11;Medio;Licenciatura;Si
131949;2;12;Medio;Licenciatura;Si
12784;2;11;Alto;Licenciatura;Si
13871;2;12;Medio;Bachiller;Si
144375;1;12;Medio;Bachiller;Si
15197;2;12;Medio;Bachiller;Si
16511;2;12;Medio;Bachiller;Si
132804;1;12;Medio;Bachiller;Si
19440;2;12;Medio;Bachiller;Si
32447;2;12;Medio;Bachiller;Si
28746;2;12;Medio;Bachiller;Si
25747;2;12;Medio;Bachiller;Si
44810;2;12;Medio;Bachiller;Si
26866;2;12;Medio;Bachiller;Si
38103;2;12;Medio;Bachiller;Si
15737;2;12;Medio;Bachiller;Si
12786;2;12;Medio;Bachiller;Si
12006;1;12;Alto;Bachiller;Si
135811;2;12;Medio;Bachiller;Si
18902;2;12;Medio;Bachiller;Si
28944;2;12;Medio;Bachiller;Si
29568;2;12;Medio;Bachiller;Si
23452;2;12;Medio;Bachiller;Si
13230;2;12;Medio;Bachiller;Si
284160;2;11;Medio;Bachiller;Si
15367;2;12;Medio;Bachiller;Si
129093;2;12;Medio;Bachiller;Si
11065;1;12;Alto;Bachiller;Si
16469;2;12;Medio;Bachiller;Si
10809;2;12;Medio;Bachiller;Si
18431;1;12;Alto;Bachiller;Si
95456;2;12;Medio;Bachiller;Si
23526;2;12;Medio;Bachiller;Si
16197;2;12;Medio;Bachiller;Si
45197;1;12;Medio;Bachiller;Si
15696;2;12;Medio;Bachiller;Si
248025;2;12;Medio;Bachiller;Si
36395;2;12;Medio;Bachiller;Si
37237;2;12;Medio;Bachiller;Si
11814;2;12;Medio;Bachiller;Si
136795;2;12;Medio;Bachiller;Si
190409;2;12;Medio;Bachiller;Si
77623;1;12;Medio;Bachiller;Si
29477;2;12;Medio;Bachiller;Si
143911;2;12;Medio;Bachiller;Si
72818;2;12;Medio;Bachiller;Si
12928;2;12;Medio;Bachiller;Si
19213;2;12;Medio;Bachiller;Si
67194;1;12;Medio;Bachiller;Si
16721;2;12;Medio;Bachiller;Si
48235;1;12;Medio;Bachiller;Si
12321;2;12;Medio;Bachiller;Si
13179;2;12;Medio;Bachiller;Si
16512;2;12;Medio;Bachiller;Si
18814;2;12;Medio;Bachiller;Si
10787;2;12;Medio;Bachiller;Si
35855;1;12;Medio;Bachiller;Si
16957;1;12;Medio;Bachiller;Si
18772;2;12;Medio;Bachiller;Si
12424;2;12;Medio;Bachiller;Si
18012;2;12;Medio;Bachiller;Si
15177;2;11;Medio;Bachiller;Si
19996;1;11;Alto;Licenciatura;Si
31173;2;12;Alto;Licenciatura;Si
18933;1;10;Alto;Licenciatura;Si
18252;2;12;Alto;Licenciatura;Si
19619;2;6;Alto;Licenciatura;Si
14541;1;11;Alto;Licenciatura;Si
143030;1;12;Alto;Licenciatura;Si
17034;2;11;Alto;Licenciatura;Si
12680;1;11;Alto;Licenciatura;Si
18117;2;5;Alto;Licenciatura;Si
126130;2;11;Alto;Licenciatura;Si
16687;1;11;Alto;Licenciatura;Si
13959;1;11;Alto;Licenciatura;Si
49646;1;10;Alto;Licenciatura;Si
34252;1;10;Alto;Licenciatura;Si
35058;2;11;Alto;Licenciatura;Si
15446;1;11;Alto;Licenciatura;Si
15092;1;11;Alto;Licenciatura;Si
14354;1;11;Alto;Licenciatura;Si
16247;1;11;Alto;Licenciatura;Si
26577;2;5;Alto;Licenciatura;Si
11536;1;11;Alto;Licenciatura;Si
47349;1;11;Alto;Licenciatura;Si
147057;2;11;Alto;Licenciatura;Si
32190;2;11;Alto;Licenciatura;Si
10674;2;11;Alto;Licenciatura;Si
34987;2;11;Alto;Licenciatura;Si
31929;2;11;Alto;Licenciatura;Si
36899;1;10;Alto;Licenciatura;Si
35352;1;12;Alto;Licenciatura;Si
14741;1;11;Alto;Licenciatura;Si
19554;1;11;Alto;Licenciatura;Si
15447;1;11;Alto;Licenciatura;Si
11890;1;11;Alto;Licenciatura;Si
10292;1;11;Alto;Licenciatura;Si
10277;2;7;Alto;Licenciatura;Si
19963;2;5;Alto;Licenciatura;Si
13503;2;11;Alto;Licenciatura;Si
14748;1;4;Alto;Licenciatura;Si
23861;1;12;Alto;Licenciatura;Si
134333;1;2;Alto;Licenciatura;Si
19333;2;11;Alto;Licenciatura;Si
30290;2;11;Alto;Licenciatura;Si
11947;1;11;Alto;Licenciatura;Si
36318;2;7;Alto;Licenciatura;Si
12317;2;12;Alto;Licenciatura;Si
40755;2;11;Alto;Licenciatura;Si
125938;1;2;Alto;Licenciatura;Si
15270;2;11;Alto;Licenciatura;Si
138858;1;11;Alto;Licenciatura;Si
33277;2;11;Alto;Licenciatura;Si
34458;2;11;Alto;Licenciatura;Si
27500;2;11;Alto;Licenciatura;Si
136667;2;11;Alto;Licenciatura;Si
12771;2;12;Alto;Licenciatura;Si
16642;1;11;Alto;Licenciatura;Si
35379;2;12;Alto;Licenciatura;Si
13978;2;11;Alto;Licenciatura;Si
10537;1;11;Alto;Licenciatura;Si
13417;1;11;Alto;Licenciatura;Si
10169;1;11;Alto;Licenciatura;Si
10327;1;11;Alto;Licenciatura;Si
14154;2;11;Alto;Licenciatura;Si
10281;2;5;Alto;Licenciatura;Si
34721;2;11;Alto;Licenciatura;Si
37151;2;11;Alto;Licenciatura;Si
16959;1;11;Alto;Licenciatura;Si
17329;1;7;Alto;Licenciatura;Si
16948;2;11;Alto;Licenciatura;Si
14738;2;11;Alto;Licenciatura;Si
15138;1;11;Alto;Licenciatura;Si
10552;1;11;Alto;Licenciatura;Si
13246;1;11;Alto;Licenciatura;Si
31855;1;9;Alto;Licenciatura;Si
12265;2;11;Alto;Licenciatura;Si
12331;1;11;Alto;Licenciatura;Si
14354;1;11;Alto;Licenciatura;Si
15754;1;11;Alto;Licenciatura;Si
12762;1;11;Alto;Licenciatura;Si
13440;1;11;Alto;Licenciatura;Si
11447;2;11;Alto;Licenciatura;Si
17633;1;10;Alto;Licenciatura;Si
11293;2;12;Alto;Licenciatura;Si
12524;2;11;Alto;Licenciatura;Si
19374;1;11;Alto;Licenciatura;Si
43665;2;11;Alto;Licenciatura;Si
14511;1;11;Alto;Licenciatura;Si
16801;2;11;Alto;Licenciatura;Si
19128;2;5;Alto;Licenciatura;Si
19636;1;11;Alto;Licenciatura;Si
132055;2;11;Alto;Licenciatura;Si
18069;1;11;Alto;Licenciatura;Si
11351;2;11;Alto;Licenciatura;Si
18600;1;11;Alto;Licenciatura;Si
87733;1;9;Alto;Licenciatura;Si
19860;1;11;Alto;Licenciatura;Si
77788;2;12;Medio;Bachiller;Si
105341;2;12;Medio;Bachiller;Si
44144;2;12;Medio;Bachiller;Si
18949;2;12;Medio;Bachiller;Si
16567;2;12;Medio;Bachiller;Si
15444;2;12;Medio;Bachiller;Si
13882;2;12;Medio;Bachiller;Si
11591;1;12;Medio;Bachiller;Si
13862;1;12;Alto;Bachiller;Si
13816;1;12;Medio;Bachiller;Si
15657;1;12;Alto;Bachiller;Si
14990;1;12;Medio;Bachiller;Si
15581;2;12;Medio;Bachiller;Si
26693;2;12;Medio;Bachiller;Si
21688;2;12;Medio;Bachiller;Si
96337;1;12;Medio;Bachiller;Si
10208;2;12;Medio;Bachiller;Si
28520;1;12;Medio;Bachiller;Si
32432;1;12;Alto;Licenciatura;Si
29842;2;5;Alto;Licenciatura;Si
14885;1;11;Alto;Licenciatura;Si
40743;2;11;Alto;Licenciatura;Si
13639;1;11;Alto;Licenciatura;Si
18959;1;7;Alto;Licenciatura;Si
19567;2;11;Alto;Licenciatura;Si
13750;2;1;Alto;Licenciatura;Si
17036;1;11;Alto;Licenciatura;Si
14777;1;11;Alto;Licenciatura;Si
47022;2;11;Alto;Licenciatura;Si
41846;2;12;Alto;Licenciatura;Si
50413;2;7;Alto;Licenciatura;Si
13240;2;7;Alto;Licenciatura;Si
15299;2;5;Alto;Licenciatura;Si
14777;2;11;Alto;Licenciatura;Si
14365;2;11;Alto;Licenciatura;Si
12676;1;11;Alto;Licenciatura;Si
238062;1;1;Alto;Licenciatura;Si
13377;2;11;Alto;Licenciatura;Si
17986;1;11;Alto;Licenciatura;Si
15399;1;4;Alto;Licenciatura;Si
11412;2;11;Alto;Licenciatura;Si
11662;1;11;Alto;Licenciatura;Si
234990;1;12;Bajo;Bachiller;Si
17283;1;12;Medio;Bachiller;Si
14800;1;12;Medio;Bachiller;Si
31927;2;12;Medio;Bachiller;Si
11606;1;12;Medio;Bachiller;Si
10078;2;12;Medio;Bachiller;Si
141409;1;12;Medio;Bachiller;Si
18307;2;12;Medio;Bachiller;Si
16900;2;12;Medio;Bachiller;Si
68279;1;12;Medio;Bachiller;Si
36836;1;12;Medio;Bachiller;Si
12364;2;12;Medio;Bachiller;Si
18074;2;12;Medio;Bachiller;Si
15396;2;12;Medio;Bachiller;Si
17570;2;12;Medio;Bachiller;Si
19648;2;12;Medio;Bachiller;Si
17843;2;12;Medio;Bachiller;Si
12560;2;12;Alto;Bachiller;Si
25287;2;12;Medio;Bachiller;Si
11913;2;12;Medio;Bachiller;Si
11384;2;12;Medio;Bachiller;Si
12394;2;12;Medio;Bachiller;Si
47790;1;12;Alto;Bachiller;Si
38128;2;12;Medio;Bachiller;Si
15171;2;12;Medio;Bachiller;Si
14553;1;12;Medio;Bachiller;Si
18875;2;12;Medio;Bachiller;Si
10925;2;12;Medio;Bachiller;Si
49066;2;12;Medio;Bachiller;Si
17938;2;12;Medio;Bachiller;Si
10350;2;12;Medio;Bachiller;Si
12861;2;12;Medio;Bachiller;Si
10907;2;12;Medio;Bachiller;Si
10843;2;12;Medio;Bachiller;Si
269837;1;12;Medio;Bachiller;Si
19163;2;12;Medio;Bachiller;Si
52721;1;4;Medio;Bachiller;Si
11602;2;12;Medio;Bachiller;Si
250019;2;12;Medio;Bachiller;Si
43218;1;12;Alto;Bachiller;Si
45852;1;12;Medio;Bachiller;Si
22365;2;12;Medio;Bachiller;Si
19993;2;12;Medio;Bachiller;Si
17368;2;12;Medio;Bachiller;Si
44510;2;12;Medio;Bachiller;Si
15685;2;12;Medio;Bachiller;Si
24653;2;12;Medio;Bachiller;Si
23392;2;12;Medio;Bachiller;Si
10065;2;12;Medio;Bachiller;Si
13192;1;12;Medio;Bachiller;Si
48134;2;12;Medio;Bachiller;Si
71905;2;12;Alto;Bachiller;Si
14968;2;12;Alto;Bachiller;Si
11046;2;12;Alto;Bachiller;Si
16111;2;12;Alto;Bachiller;Si
15991;2;12;Alto;Bachiller;Si
16942;2;12;Alto;Bachiller;Si
19898;2;12;Alto;Bachiller;Si
48247;1;12;Alto;Bachiller;Si
45541;1;12;Alto;Bachiller;Si
16881;2;12;Alto;Bachiller;Si
24264;2;12;Alto;Bachiller;Si
127364;2;12;Alto;Bachiller;Si
17762;2;12;Alto;Bachiller;Si
14408;2;12;Alto;Bachiller;Si
16274;2;12;Alto;Bachiller;Si
18075;1;12;Alto;Bachiller;Si
19337;2;12;Alto;Bachiller;Si
18821;2;12;Alto;Bachiller;Si
67918;2;12;Alto;Bachiller;Si
14911;2;12;Alto;Bachiller;Si
16514;2;11;Alto;Licenciatura;Si
11759;2;5;Alto;Licenciatura;Si
14836;2;5;Alto;Licenciatura;Si
14681;2;11;Alto;Licenciatura;Si
10084;1;11;Alto;Licenciatura;Si
105129;1;1;Alto;Licenciatura;Si
41395;2;11;Alto;Licenciatura;Si
10245;1;11;Alto;Licenciatura;Si
33062;2;11;Alto;Licenciatura;Si
13657;1;11;Alto;Licenciatura;Si
19933;1;11;Alto;Licenciatura;Si
18963;2;12;Alto;Licenciatura;Si
40747;2;11;Alto;Licenciatura;Si
17460;1;11;Alto;Licenciatura;Si
25551;2;11;Alto;Licenciatura;Si
10308;2;11;Alto;Licenciatura;Si
34604;1;11;Alto;Licenciatura;Si
276644;1;1;Alto;Licenciatura;Si
138733;1;4;Alto;Licenciatura;Si
17855;1;11;Alto;Licenciatura;Si
89891;1;1;Alto;Licenciatura;Si
35444;2;4;Alto;Licenciatura;Si
60215;1;4;Alto;Licenciatura;Si
13134;1;11;Alto;Licenciatura;Si
11068;2;11;Alto;Licenciatura;Si
47077;2;11;Alto;Licenciatura;Si
249988;1;1;Alto;Licenciatura;Si
10161;2;11;Alto;Licenciatura;Si
148439;2;11;Alto;Licenciatura;Si
36416;2;11;Alto;Licenciatura;Si
11564;2;6;Alto;Licenciatura;Si
19603;1;11;Alto;Licenciatura;Si
39062;2;11;Alto;Licenciatura;Si
16512;1;11;Alto;Licenciatura;Si
19355;2;11;Alto;Licenciatura;Si
14771;2;11;Alto;Licenciatura;Si
38103;1;11;Alto;Licenciatura;Si
10965;1;11;Alto;Licenciatura;Si
18947;1;11;Alto;Licenciatura;Si
111016;1;12;Alto;Licenciatura;Si
18487;2;11;Alto;Licenciatura;Si
18735;2;11;Alto;Licenciatura;Si
12875;1;11;Alto;Licenciatura;Si
24982;1;11;Alto;Licenciatura;Si
19668;1;1;Alto;Licenciatura;Si
15435;1;12;Alto;Licenciatura;Si
40647;2;11;Alto;Licenciatura;Si
12156;2;11;Alto;Licenciatura;Si
125901;2;11;Alto;Licenciatura;Si
11698;1;11;Alto;Licenciatura;Si
13063;2;11;Alto;Licenciatura;Si
17209;1;11;Alto;Licenciatura;Si
53501;2;1;Alto;Licenciatura;Si
13228;1;11;Alto;Licenciatura;Si
11598;2;11;Alto;Licenciatura;Si
15570;1;11;Alto;Licenciatura;Si
12457;1;11;Alto;Licenciatura;Si
13663;1;11;Alto;Licenciatura;Si
19586;1;11;Alto;Licenciatura;Si
40271;1;11;Alto;Licenciatura;Si
17939;2;11;Alto;Licenciatura;Si
15295;1;11;Alto;Licenciatura;Si
14541;1;11;Alto;Licenciatura;Si
16731;1;11;Alto;Licenciatura;Si
21314;2;11;Alto;Licenciatura;Si
10427;2;11;Alto;Licenciatura;Si
15539;2;11;Alto;Licenciatura;Si
12150;1;11;Alto;Licenciatura;Si
11284;2;7;Alto;Licenciatura;Si
27279;2;11;Alto;Licenciatura;Si
37053;2;11;Alto;Licenciatura;Si
12545;1;11;Alto;Licenciatura;Si
32607;2;12;Alto;Licenciatura;Si
46888;2;11;Alto;Licenciatura;Si
40740;2;11;Alto;Licenciatura;Si
15237;2;11;Alto;Licenciatura;Si
21198;2;12;Alto;Bachiller;Si
12647;2;12;Alto;Bachiller;Si
15610;2;12;Alto;Bachiller;Si
15647;2;12;Alto;Bachiller;Si
15527;1;11;Alto;Licenciatura;Si
16869;1;11;Alto;Licenciatura;Si
24388;2;12;Alto;Licenciatura;Si
15235;2;11;Alto;Licenciatura;Si
20434;2;11;Alto;Licenciatura;Si
15317;1;11;Alto;Licenciatura;Si
18992;2;11;Alto;Licenciatura;Si
18186;1;11;Alto;Licenciatura;Si
41837;2;11;Alto;Licenciatura;Si
149378;1;4;Alto;Licenciatura;Si
11692;2;6;Alto;Licenciatura;Si
20213;2;11;Alto;Licenciatura;Si
12879;2;6;Alto;Licenciatura;Si
19250;1;11;Alto;Licenciatura;Si
85947;1;11;Medio;Licenciatura;No
20090;2;11;Bajo;Licenciatura;No
15067;2;6;Medio;Licenciatura;No
14843;2;11;Medio;Licenciatura;No
15281;2;11;Medio;Licenciatura;No
170577;1;11;Alto;Licenciatura;No
275363;2;11;MuyBajo;Bachiller;No
19948;2;11;MuyBajo;Licenciatura;No
173894;2;11;MuyBajo;Bachiller;No
279036;2;11;Bajo;Licenciatura;No
15124;2;12;Bajo;Bachiller;No
18529;2;7;Bajo;Licenciatura;No
108723;1;12;Alto;Licenciatura;No
18603;1;11;Bajo;Licenciatura;No
17508;1;11;Bajo;Licenciatura;No
17125;1;11;Bajo;Licenciatura;No
242492;1;12;Bajo;Bachiller;No
